cluster,latitude,longitude,urban_rural,state,wealth_index
420.0,11.4322043593,4.52011049644,U,Kebbi,-0.7599906666666667
421.0,11.5505408585,4.99979541026,U,Kebbi,-0.5348756666666666
422.0,11.3629162485,5.81891502496,U,Kebbi,-0.8597586666666667
423.0,12.8649399542,4.32385422885,R,Kebbi,-1.5336406896551724
424.0,12.5729308855,3.96413502811,R,Kebbi,-1.5089143333333332
425.0,12.903785755,4.60330938874,R,Kebbi,-1.3872596666666666
426.0,12.842461794,4.69023457373,R,Kebbi,-0.9042051724137931
427.0,12.7252815621,4.35261944421,R,Kebbi,-1.2674303333333334
428.0,12.5260302723,4.77461681182,R,Kebbi,-1.3458073333333334
429.0,12.3832317615,4.7295870828,R,Kebbi,-1.2784366666666667
430.0,12.4625580286,4.25690282808,R,Kebbi,-0.7405003333333333
431.0,12.2927762342,4.33121184041,R,Kebbi,-1.3445296666666666
432.0,12.2319198821,4.26191273353,R,Kebbi,-1.4241750000000002
433.0,11.9689604901,4.24704729635,R,Kebbi,-1.3013386666666666
434.0,12.3324290505,3.94798145798,R,Kebbi,-1.5239362068965518
435.0,12.0357769221,4.06658202552,R,Kebbi,-1.561164
436.0,11.7144040529,4.21679758026,R,Kebbi,-1.2335596551724137
437.0,11.6545293696,3.69599129358,R,Kebbi,-1.4953516666666669
438.0,11.4658285503,3.66495436869,R,Kebbi,-1.7074533333333333
439.0,11.4556979688,4.03810460614,R,Kebbi,-1.4744220000000001
440.0,11.1905681352,4.22080473109,R,Kebbi,-1.429084
441.0,11.2362581288,4.34756269318,R,Kebbi,-1.5775003333333333
442.0,10.4152899487,4.71888963247,R,Kebbi,-0.6248606666666666
443.0,11.4416682979,4.6897495109,R,Kebbi,-1.3154700000000001
444.0,11.0274163,4.69349150839,R,Kebbi,-1.1547576666666666
445.0,11.6188721055,4.75194308728,R,Kebbi,-1.4491253333333334
446.0,11.4931559661,5.04036368112,R,Kebbi,-1.1703393333333334
447.0,11.4719495473,5.22210294894,R,Kebbi,-1.4605623333333333
448.0,11.5939675533,5.16802693194,R,Kebbi,-0.951723
449.0,11.4945514324,5.47594553469,R,Kebbi,-1.221244
450.0,11.285683315,5.43349461995,R,Kebbi,-1.3443518518518518
451.0,10.2036890217,5.40825433585,U,Niger,-0.8261459999999999
452.0,9.4587848715,4.9716827453,U,Niger,-0.7026443333333333
453.0,10.4100729609,5.49502135602,U,Niger,0.4685937931034483
454.0,10.1850957973,6.26710669274,U,Niger,0.23881733333333335
455.0,9.62931870091,6.52093592622,U,Niger,0.7192036363636364
456.0,9.58078297401,6.5582980819,U,Niger,1.63024375
457.0,9.59064704787,6.52854842518,U,Niger,0.5740046428571429
458.0,9.62831882845,6.58797892831,U,Niger,0.40181433333333333
459.0,9.28624715673,5.04455066914,U,Niger,0.3616006666666667
460.0,9.09983710339,6.01088936806,U,Niger,0.35164866666666666
461.0,9.08606669993,5.9942305953,U,Niger,0.44967799999999997
462.0,8.68176075089,6.60972597018,U,Niger,-0.04220766666666666
463.0,9.17030669657,7.18202828935,U,Niger,1.6486728
464.0,9.16745259797,7.19143982732,U,Niger,1.3114892857142857
465.0,9.21389966146,7.2160497985,U,Niger,0.10168965517241378
467.0,10.0712244903,4.46378890515,R,Niger,-0.9973076666666666
468.0,9.75640756753,5.86368301484,R,Niger,-1.1224746666666665
469.0,9.52530633428,5.0189378255,R,Niger,-1.158029
470.0,9.81205195995,4.69219529937,R,Niger,-1.7384825
471.0,10.0638627106,4.84782468346,R,Niger,-1.13392
472.0,10.5634830141,5.59890584081,R,Niger,-0.8565223333333333
473.0,10.6599923697,5.40037681428,R,Niger,-0.9522379999999999
474.0,10.297320736,6.22679271619,R,Niger,-0.295232
475.0,10.0178615025,6.73200911711,R,Niger,-0.7225944827586207
476.0,9.57611701361,6.85054184584,R,Niger,-0.9581034615384615
477.0,9.5419872769,6.25965619813,R,Niger,-0.9854972413793103
478.0,9.54262624624,6.6007293694,R,Niger,1.1452089285714284
479.0,9.4841593986,5.53700717657,R,Niger,-0.851827
480.0,8.91323443127,6.0428655219,R,Niger,-0.7975456666666666
481.0,9.29904479611,5.17508250993,R,Niger,-0.8006876666666667
482.0,8.92466102666,5.84089679405,R,Niger,-0.7723333333333333
483.0,9.33730309712,6.03615907902,R,Niger,-0.88752
484.0,9.04460830113,5.82297975303,R,Niger,-0.9303183333333334
485.0,8.95170900824,6.23907257821,R,Niger,-0.309406
486.0,8.86187827052,6.28039977169,R,Niger,-0.48765366666666665
487.0,8.54112426422,6.62798681053,R,Niger,-0.5914663333333333
488.0,9.39863691365,6.83073209947,R,Niger,-0.3713269230769231
489.0,9.30608249025,7.21825619127,R,Niger,0.40932833333333335
490.0,9.40974607264,7.63057213872,R,Niger,-1.3223703703703704
491.0,9.22025485882,7.41051005287,U,Fct,1.1714
492.0,9.14939056155,7.3525319002,U,Fct,1.5198596551724137
493.0,9.14687165413,7.32326111364,U,Fct,1.5382410344827586
494.0,9.15458624481,7.3803628258,U,Fct,0.9172228571428571
495.0,9.13980645798,7.47954859265,U,Fct,0.5303163333333333
496.0,9.08814242278,7.32795535884,U,Fct,0.38014137931034486
497.0,9.102916256,7.40931725419,U,Fct,1.4956296666666666
498.0,9.03730276551,7.37097676858,U,Fct,1.9010025000000002
499.0,9.06660849969,7.34884749868,U,Fct,1.1708166666666666
500.0,8.94219195583,7.30273971859,U,Fct,0.8049025
501.0,8.98807944327,7.37484331549,U,Fct,1.0778165517241378
502.0,9.00721251585,7.37073168313,U,Fct,1.118189
503.0,8.94923690738,7.45461780067,U,Fct,0.8795893333333333
504.0,8.98817576119,7.41728197956,U,Fct,0.9969596666666667
505.0,8.98576251962,7.43857217793,U,Fct,1.8831232142857142
506.0,8.98905599996,7.49186654362,U,Fct,1.0630789999999999
507.0,9.07327270397,7.47244059739,U,Fct,1.6127593103448277
508.0,9.04400324344,7.55568516937,U,Fct,0.9544041379310345
509.0,8.97903319786,7.5767014026,U,Fct,0.8631214285714286
510.0,8.92572039905,7.57366261583,U,Fct,0.9883344827586207
511.0,8.93769997188,7.0843902028,U,Fct,0.20688066666666668
512.0,8.93051326761,7.09521915057,U,Fct,0.45870533333333335
513.0,8.88191583696,7.22914825397,U,Fct,0.3031137037037037
514.0,9.19599532995,7.3083356864,R,Fct,0.6859596428571428
515.0,9.11535636613,7.28003248322,R,Fct,0.7757358620689655
516.0,9.08977326401,7.43528715455,R,Fct,1.1738546666666667
517.0,9.05470371967,7.43100760975,R,Fct,0.8383473333333333
518.0,9.09016296518,7.34263799272,R,Fct,0.7468641379310345
519.0,8.94206472228,7.36473501019,R,Fct,1.0632153333333334
520.0,8.95395047435,7.49189743471,R,Fct,1.2460771428571429
521.0,9.01756852045,7.56529424522,R,Fct,1.6474146428571428
522.0,9.0908781597,7.1812929986,R,Fct,0.3435206666666667
523.0,9.01493047718,7.03350683298,R,Fct,-0.3107746666666667
524.0,8.8812864617,7.13126566758,R,Fct,-0.33065866666666666
525.0,8.88446795738,7.14610133705,R,Fct,0.8867744827586207
526.0,8.85177623936,7.27916285485,R,Fct,-0.161033
527.0,8.95637437107,7.66827067137,U,Nasarawa,0.7610323333333333
528.0,9.02882810613,7.61091832718,U,Nasarawa,0.6342553333333334
529.0,9.06813298312,7.61777454861,U,Nasarawa,0.7547173333333334
530.0,9.04171893481,7.60074609924,U,Nasarawa,0.9130358620689655
531.0,8.99488500092,7.59992082732,U,Nasarawa,0.8034265517241379
532.0,9.03803384875,7.62842774604,U,Nasarawa,1.4648996551724138
533.0,9.00490130949,7.67320689067,U,Nasarawa,0.9685476923076923
534.0,8.99928916969,7.66003076263,U,Nasarawa,0.5256437037037037
535.0,8.86272505079,7.85984272123,U,Nasarawa,0.6156846666666667
536.0,8.82807284428,7.8726282925,U,Nasarawa,0.40761448275862067
537.0,8.90375449428,8.40243172628,U,Nasarawa,0.5882736666666666
538.0,8.56953475825,8.55582524555,U,Nasarawa,0.34992466666666666
539.0,8.51085816717,8.5198524248,U,Nasarawa,0.8750300000000001
540.0,8.50967373192,8.5064734156,U,Nasarawa,0.560944
541.0,8.39579213861,8.54311755181,U,Nasarawa,0.21329633333333334
542.0,8.39488203123,8.38431980587,U,Nasarawa,0.17551933333333333
543.0,8.56139217328,7.70950185213,U,Nasarawa,0.5783896666666667
544.0,9.29877925689,7.69698811509,R,Nasarawa,-0.7377703333333333
545.0,8.86697660723,7.93668676407,R,Nasarawa,-0.9023140000000001
546.0,8.90493470272,7.72738649374,R,Nasarawa,0.6620886206896551
547.0,8.98617563492,7.61149675957,R,Nasarawa,1.1664183333333333
548.0,8.81495335063,8.01092895364,R,Nasarawa,-0.051610666666666666
549.0,8.48084877707,8.20253281365,R,Nasarawa,-0.6679689999999999
550.0,8.86548108273,8.54864966137,R,Nasarawa,-0.728085
551.0,8.73476136469,8.57968865223,R,Nasarawa,-0.9141316666666667
552.0,8.71135879507,8.75113872389,R,Nasarawa,-0.8335475862068965
553.0,8.51666340206,8.71128416506,R,Nasarawa,-1.2367963333333334
554.0,8.50869044422,8.56164189462,R,Nasarawa,1.7765033333333333
555.0,8.38917035934,8.52521308592,R,Nasarawa,-0.5337253333333333
556.0,8.16809711315,9.12530633602,R,Nasarawa,-0.052454999999999995
557.0,8.42212830978,8.75073375223,R,Nasarawa,-0.19356833333333334
558.0,8.24229437104,8.79656592051,R,Nasarawa,-0.23287433333333332
559.0,7.92823266403,8.30440696695,R,Nasarawa,-0.43865
560.0,8.41638388567,7.74714922361,R,Nasarawa,-0.10237366666666665
561.0,8.54262658834,7.70308201788,R,Nasarawa,0.18019933333333332
562.0,8.2542463808,7.30058623103,R,Nasarawa,-1.1622299999999999
563.0,10.0044935864,8.88649223002,U,Plateau,-0.8365758620689655
564.0,9.90862097193,8.90449311377,U,Plateau,0.5875275
565.0,9.94222504808,8.87442994103,U,Plateau,0.7217544827586206
566.0,9.91598526587,8.86638744755,U,Plateau,0.6039214285714286
567.0,9.83994782988,8.8654171465,U,Plateau,0.7170986666666667
568.0,9.49249342246,9.13239533354,U,Plateau,-0.025499333333333332
569.0,8.90851207675,9.26679243139,U,Plateau,-0.5711444444444445
570.0,9.35557087268,9.95944350799,U,Plateau,0.0029950000000000068
571.0,8.63552775591,9.52519689722,U,Plateau,-0.35221448275862066
572.0,9.98580753973,8.81954396754,R,Plateau,-0.757104
573.0,9.79397512626,8.74881216587,R,Plateau,-0.903166
574.0,9.94031414781,8.91743649222,R,Plateau,0.7911106666666666
575.0,9.86355859948,8.99127844359,R,Plateau,0.06859666666666667
576.0,9.82546695,8.84650891188,R,Plateau,0.14316966666666667
577.0,9.79960188149,8.93561834826,R,Plateau,-0.47652900000000004
578.0,9.72632758275,8.6575788231,R,Plateau,-0.7942560000000001
579.0,9.59401167248,9.04965405264,R,Plateau,-0.7890827272727272
580.0,9.47931597158,8.85526524936,R,Plateau,0.039692666666666675
581.0,9.52485492151,9.25461705166,R,Plateau,-0.7919499999999999
582.0,9.54281220752,9.08857373968,R,Plateau,0.191107
583.0,9.26373313187,9.13630499233,R,Plateau,-0.8548038888888888
584.0,9.40480390804,8.94052808781,R,Plateau,-0.5827833333333333
585.0,9.09921280505,9.05339912526,R,Plateau,-0.9505466666666667
586.0,9.23508748978,8.7956105518,R,Plateau,-0.623636
587.0,8.62120004107,8.9686934105,R,Plateau,-0.7089465517241379
588.0,8.80316199438,9.36506190999,R,Plateau,-1.1729857692307692
589.0,8.5970028266,9.32315296557,R,Plateau,-0.7870656666666667
590.0,9.20157937941,9.46226045085,R,Plateau,-1.312949
591.0,9.29787476022,9.71517026076,R,Plateau,-0.71703
592.0,9.59683007041,10.1584294476,R,Plateau,-1.1455443333333333
593.0,9.35156197607,9.88567511916,R,Plateau,-1.009206
594.0,9.07575530498,10.0579864176,R,Plateau,-1.3541116666666668
595.0,9.20748847863,9.81854441926,R,Plateau,-0.9584916666666667
596.0,9.09951688265,9.8566836953,R,Plateau,-1.1942683333333333
597.0,8.98751081334,9.56868145829,R,Plateau,-1.1696406666666666
598.0,8.90823347558,9.36377100442,R,Plateau,-1.1630303333333332
599.0,8.70023477348,9.61932776826,R,Plateau,-1.0911366666666666
600.0,8.82726293871,9.8720718141,R,Plateau,-1.332467
601.0,8.65919093631,9.70818483461,R,Plateau,-0.7722096551724138
602.0,9.04302907087,11.2022124991,U,Taraba,-0.78027375
603.0,8.90195818578,11.3936600641,U,Taraba,-0.0012799999999999953
604.0,8.88518069726,11.3763689263,U,Taraba,0.28764839999999997
605.0,8.6370793318,10.7663282897,U,Taraba,-0.09937793103448275
606.0,8.16505690149,9.74938297015,U,Taraba,-0.20070857142857143
607.0,7.85994978087,9.75612902974,U,Taraba,0.6257367857142857
608.0,7.97265444948,11.0117381275,U,Taraba,-0.7949946153846154
609.0,6.71796225267,11.2641283471,U,Taraba,-0.7494067857142858
610.0,7.25170946718,10.0197315744,U,Taraba,-0.5273575
611.0,7.48868824694,10.3655937278,U,Taraba,-0.26696103448275865
612.0,9.27227579022,10.6598767412,R,Taraba,-1.1528175862068966
613.0,9.33012754851,11.2264581837,R,Taraba,-1.0275646666666667
614.0,8.99958743721,10.6973165679,R,Taraba,-1.337230476190476
615.0,9.07401089574,11.4086253596,R,Taraba,-0.985465
616.0,8.8634150814,11.3060801433,R,Taraba,-0.4565003448275862
617.0,8.94659639277,11.3650032227,R,Taraba,0.08484925925925925
618.0,8.93071231251,11.3954519772,R,Taraba,0.6962560869565217
619.0,8.97293208287,11.5342960781,R,Taraba,-1.187531724137931
620.0,8.912906179,11.8368880983,R,Taraba,-1.355861724137931
621.0,8.53980206554,10.438615114,R,Taraba,-0.953591724137931
622.0,8.50505676206,10.6374846299,R,Taraba,-1.0527976923076923
623.0,8.35075598821,9.64182761632,R,Taraba,-1.1179941379310345
624.0,8.03743581209,9.50594674489,R,Taraba,-1.3797339130434783
625.0,8.21203279929,10.0750945353,R,Taraba,-1.3182195454545456
626.0,8.58738629747,11.2558614127,R,Taraba,-1.24222375
627.0,8.29771683681,10.9505588222,R,Taraba,-1.2778918518518518
628.0,7.93180299633,11.0078834295,R,Taraba,-0.8624974999999999
629.0,7.5663308737,10.4261289841,R,Taraba,-1.3420425
630.0,7.41710680514,11.2747313544,R,Taraba,-0.7361248148148148
631.0,6.65627618203,11.4576302824,R,Taraba,-0.8531856666666666
632.0,6.86371998411,11.0213700339,R,Taraba,-1.0595991666666666
633.0,7.3493285556,10.5436747695,R,Taraba,-0.5744596296296296
634.0,7.17182755938,9.96073969911,R,Taraba,-0.6139678571428571
635.0,7.3683656877,10.1393800428,R,Taraba,-1.1991952000000001
636.0,7.69769631737,9.97534408175,R,Taraba,-1.006185925925926
637.0,7.73963904618,8.49538564204,U,Benue,0.47251689655172413
638.0,7.70742474046,8.59696251937,U,Benue,0.6959336666666667
639.0,7.71665930526,8.51553346863,U,Benue,0.9956210344827586
640.0,7.75828897733,8.62221861223,U,Benue,0.25372300000000003
641.0,7.80264502539,9.24727235889,U,Benue,-0.26380333333333333
642.0,7.49262875203,9.61920992416,U,Benue,-0.3166479310344828
643.0,7.19126376844,9.27832553143,U,Benue,-0.314813
644.0,7.35523307254,9.00939346687,U,Benue,0.05651137931034482
645.0,7.30870406432,8.99478572394,U,Benue,0.532052
646.0,7.30178261154,8.47094126576,U,Benue,-0.202069
647.0,7.06233267351,8.6620744787,U,Benue,0.16396375
648.0,7.00636468481,9.02558660257,U,Benue,0.09791066666666666
649.0,7.66099565361,7.73094948687,R,Benue,-0.6287496666666667
650.0,7.78023869579,8.47404169752,R,Benue,-0.9923428571428571
651.0,8.01271440663,8.62784794508,R,Benue,-0.7839023333333334
652.0,7.73920662665,9.2809695658,R,Benue,-0.22393933333333335
653.0,7.80493401349,9.4883754138,R,Benue,-1.0367551724137931
655.0,7.6935898843,9.83805587256,R,Benue,-0.7305276666666667
657.0,7.20861036432,9.49400090734,R,Benue,-0.9654919999999999
658.0,7.26314520378,9.39924667715,R,Benue,-0.9124613333333333
659.0,7.3738808796,9.36590748863,R,Benue,-0.7921595
660.0,7.1862694419,9.1887245271,R,Benue,-0.36763571428571434
661.0,7.44193373439,8.70143287261,R,Benue,-1.233311724137931
662.0,7.45144326119,8.97331442735,R,Benue,-0.2612623333333334
663.0,7.65006387876,8.63885713757,R,Benue,-0.9687467857142857
664.0,7.12707409824,8.32075623231,R,Benue,-1.0119820689655172
665.0,7.23067921141,8.17511497059,R,Benue,1.404204
666.0,7.12782056028,7.95079072008,R,Benue,-0.362436
667.0,7.16706414355,7.6892141813,R,Benue,0.12554966666666667
668.0,6.94333746057,8.09203470786,R,Benue,-0.8747945833333333
669.0,6.98955953192,8.33243864576,R,Benue,-0.40044736842105266
670.0,6.81196485305,8.62308158237,R,Benue,-0.7910776666666667
671.0,6.99750689988,8.87825082718,R,Benue,-0.7128226666666666
672.0,7.06093091734,8.51947452609,R,Benue,-0.8474694736842106
673.0,7.05726305139,9.12211823513,R,Benue,-0.9295136666666667
674.0,7.05683463353,9.42947399813,R,Benue,-1.0963092857142858
675.0,6.81509824484,9.33988710224,R,Benue,-0.7961666666666667
676.0,6.8990277155,9.09688979406,R,Benue,-0.9834910000000001
677.0,6.86473336968,9.05070501863,R,Benue,-0.585589
678.0,8.26491683605,5.84077834512,U,Kogi,0.30099933333333334
679.0,7.8577243475,6.07286414139,U,Kogi,0.9502026666666666
680.0,7.54776069494,6.19982349023,U,Kogi,0.030064333333333335
681.0,7.55543388959,6.23676106141,U,Kogi,-0.03805666666666667
682.0,7.57037438749,6.19040660054,U,Kogi,0.08642551724137931
683.0,7.87115069234,6.44282771149,U,Kogi,-1.3919617857142856
684.0,7.83466648822,6.73803780562,U,Kogi,0.6867096666666667
685.0,7.81732617132,6.69642026498,U,Kogi,1.452643
686.0,7.48269564077,7.17596867988,U,Kogi,0.7763826666666667
687.0,7.49293308041,7.18872019968,U,Kogi,0.7581055172413793
688.0,7.39970204726,7.63837999697,U,Kogi,0.4720355172413793
689.0,7.17329635496,6.82675330771,U,Kogi,0.1770320689655172
690.0,7.10674508873,6.7430857599,U,Kogi,0.6524379310344828
691.0,8.34830550209,5.73348288093,R,Kogi,-1.369620344827586
692.0,7.87930684572,6.04139218999,R,Kogi,0.0815144827586207
693.0,7.79863834297,6.0775361479,R,Kogi,0.3588556666666667
694.0,7.63839042103,6.19573998052,R,Kogi,0.06297166666666666
695.0,7.76076937944,6.57004084499,R,Kogi,-1.5319138888888888
696.0,7.69009518185,6.72888796705,R,Kogi,-0.3781944
697.0,7.26646583742,6.58527029792,R,Kogi,-0.8621833333333334
698.0,8.04086169952,6.76650534913,R,Kogi,0.26465666666666665
699.0,8.27350071945,6.86303499169,R,Kogi,-0.11054133333333332
700.0,8.04013217221,7.43340329919,R,Kogi,-0.9957803333333334
701.0,7.68816203223,7.32262295616,R,Kogi,-0.5181123333333333
702.0,7.50837056848,7.1961012726,R,Kogi,-0.45328178571428573
703.0,7.48144028706,6.95910115207,R,Kogi,-0.6904627586206897
704.0,7.58085795489,7.48485921844,R,Kogi,-0.4382006896551724
705.0,7.481568196,7.662708108,R,Kogi,-0.17506866666666668
706.0,7.36682744012,7.58758923058,R,Kogi,-0.36999827586206896
707.0,7.28234380172,7.57283332809,R,Kogi,-0.838432
708.0,7.45381502257,6.75936016866,R,Kogi,-0.9903773333333333
709.0,7.2334802742,6.87194903364,R,Kogi,-0.8039120689655173
710.0,7.17976534759,6.74488984588,R,Kogi,-0.6770056666666666
711.0,7.20737509107,7.06091867622,R,Kogi,-0.706269
712.0,6.95386898815,6.82085197101,R,Kogi,-0.953677
713.0,6.60344909868,6.73693684072,R,Kogi,-0.9360858620689655
714.0,9.46753721419,3.17936473397,U,Kwara,-0.44028766666666663
715.0,8.69267286999,4.47416078751,U,Kwara,0.77567
716.0,8.86406452651,5.41428897797,U,Kwara,-0.07247466666666666
717.0,8.41875956425,4.62526236777,U,Kwara,0.5709386666666667
718.0,8.49350545219,4.55592241014,U,Kwara,0.714261
719.0,8.53517912211,4.51317667272,U,Kwara,0.722032
720.0,8.5049461414,4.54690253539,U,Kwara,0.3419276666666667
721.0,8.51800161852,4.54046928334,U,Kwara,-0.06863666666666667
722.0,8.50145326236,4.53949934041,U,Kwara,0.34879533333333335
723.0,8.49278864439,4.52280270127,U,Kwara,0.6428876666666666
724.0,8.48263143388,4.54941270792,U,Kwara,0.34833166666666665
725.0,8.49223560967,4.51729718209,U,Kwara,0.242858
726.0,8.45016907775,4.51651445014,U,Kwara,0.9588106666666666
727.0,8.14367513935,4.68911714742,U,Kwara,1.000162
728.0,8.1836199342,4.71186405097,U,Kwara,1.0909383333333333
729.0,8.24445719792,4.79921338206,U,Kwara,0.8500993333333333
730.0,9.23803855679,3.59970139737,R,Kwara,-1.151831
731.0,9.00935192622,3.55770524387,R,Kwara,-1.397444
732.0,9.06026720798,3.01968898602,R,Kwara,-1.2665383333333333
733.0,9.72362146626,4.22530074471,R,Kwara,-0.45545399999999997
734.0,9.17060730114,4.44369341914,R,Kwara,-1.508965
735.0,9.33467548918,4.18583729458,R,Kwara,-1.0492029999999999
736.0,8.54762958888,4.64009892964,R,Kwara,0.22559833333333332
737.0,8.86998093369,4.78195814394,R,Kwara,-1.4941453333333332
738.0,8.94091413312,4.98992397136,R,Kwara,-0.2513396666666667
739.0,8.64310324076,5.44972240993,R,Kwara,-1.5818693333333333
740.0,8.76050946883,5.04431086638,R,Kwara,-1.544949
741.0,8.4074089262,4.84121161062,R,Kwara,0.31181896551724136
742.0,8.48168365133,4.5933170795,R,Kwara,1.112538
743.0,8.46631340118,4.60081546511,R,Kwara,1.4247457142857143
744.0,8.5517019382,4.66167977282,R,Kwara,0.3758453333333333
745.0,8.44939604635,4.51620725069,R,Kwara,0.710539
746.0,8.41786943281,4.57721223135,R,Kwara,1.0124086666666667
747.0,8.40328701893,4.47726870368,R,Kwara,0.7360025
748.0,8.15212514907,4.75924844775,R,Kwara,1.0521559999999999
749.0,8.15270829495,5.17085030995,R,Kwara,0.041657333333333324
750.0,8.06406145551,5.25827752913,R,Kwara,0.242115
751.0,9.08752256959,3.83235616801,U,Oyo,0.5000296666666667
752.0,8.69193728727,3.38860323635,U,Oyo,0.559675
753.0,8.67415825602,3.37609206605,U,Oyo,0.21341933333333332
754.0,7.87626736275,3.93012836902,U,Oyo,0.6853060000000001
755.0,8.14355060601,4.22742332177,U,Oyo,0.8717363333333333
756.0,8.14122501992,4.26141961514,U,Oyo,1.031081111111111
757.0,8.12831882811,4.23338848326,U,Oyo,0.11899566666666667
758.0,7.81428346504,3.93036286356,U,Oyo,1.020633
759.0,7.98661057361,3.60996730782,U,Oyo,0.8141996666666667
760.0,8.10489036768,3.36028116297,U,Oyo,0.1862373333333333
761.0,7.56873631773,3.24466930476,U,Oyo,-0.031053333333333332
762.0,7.54069073827,3.41249766128,U,Oyo,0.2008933333333333
763.0,7.45102702053,3.80963128322,U,Oyo,0.9973453571428571
764.0,7.38386825354,3.7634709217,U,Oyo,0.864609
765.0,7.35226559042,3.83170921209,U,Oyo,1.2120959999999998
766.0,7.57350636224,3.87639851306,U,Oyo,1.102214
767.0,7.53081900134,3.91644822543,U,Oyo,1.0036843333333334
768.0,7.44618781477,3.93894631899,U,Oyo,0.9724473333333333
769.0,7.40599770821,3.94471307341,U,Oyo,0.8573944827586206
770.0,7.44238261594,3.9120045919,U,Oyo,0.9303326666666667
771.0,7.38834121215,3.89634883593,U,Oyo,0.9650960000000001
772.0,7.39173578626,3.86667974922,U,Oyo,1.028551
773.0,7.36983137981,3.87193998528,U,Oyo,1.0780739285714287
774.0,7.35931728333,3.91776472502,U,Oyo,0.8315023333333333
775.0,7.3642854709,3.89451442982,U,Oyo,0.8811283333333333
776.0,7.3805644127,3.91334876013,U,Oyo,0.5568783333333334
777.0,7.44563400922,4.01164567713,U,Oyo,1.081882962962963
778.0,7.40232158342,4.00160793005,U,Oyo,0.6415299999999999
779.0,7.37990722313,3.94556768079,U,Oyo,0.6364296666666667
780.0,7.37577086694,3.94427539056,U,Oyo,0.7049658620689655
781.0,7.36756648479,3.95033357135,U,Oyo,0.636567
782.0,7.3532745941,4.01300594885,U,Oyo,0.8971327586206896
783.0,7.29814414826,3.85730123175,U,Oyo,1.057685
784.0,7.2980755546,3.89392086944,U,Oyo,0.8446914814814815
785.0,7.33355595723,3.94136007265,U,Oyo,0.88443
786.0,8.78138703369,3.61423631844,R,Oyo,-0.40474166666666667
787.0,8.42149277507,3.31596923648,R,Oyo,-1.2960396666666667
788.0,8.4800237674,4.06736143709,R,Oyo,-1.0670846666666667
789.0,8.06647946828,4.47227400079,R,Oyo,-0.6195776666666667
790.0,7.9409748586,3.58607075239,R,Oyo,0.426972
791.0,7.50585829251,3.09392667392,R,Oyo,-0.9983380000000001
792.0,7.62827460756,3.73270614948,R,Oyo,-0.558273
793.0,7.25890670044,3.77853738532,R,Oyo,0.239136
794.0,8.03142438435,4.88871937134,U,Osun,0.3961837931034483
795.0,7.93943172371,4.78266578941,U,Osun,0.14187233333333332
796.0,8.03290212496,4.66141631735,U,Osun,0.914235
797.0,7.91582677311,4.65570773553,U,Osun,0.6652342857142858
798.0,7.91646720139,4.57712358718,U,Osun,0.06859333333333333
799.0,7.77854406075,4.55989664568,U,Osun,0.6252026666666667
800.0,7.80973814406,4.5728424387,U,Osun,1.398239
801.0,7.81649292519,4.48507132442,U,Osun,0.6877556666666667
802.0,7.81503942126,4.53634801929,U,Osun,1.299391
803.0,7.79425149541,4.47284387984,U,Osun,1.4607526666666668
804.0,7.77147905323,4.54245186935,U,Osun,0.4217943333333333
805.0,7.75663287264,4.58757755923,U,Osun,1.3025303333333333
806.0,7.90064475643,4.71335908791,U,Osun,0.5490585185185185
807.0,7.88273626723,4.666013184,U,Osun,0.5627107142857143
808.0,7.56545999906,4.89779516845,U,Osun,0.433457
809.0,7.59626591022,4.73695882128,U,Osun,0.7481829999999999
810.0,7.61036381943,4.79118874,U,Osun,1.1477603333333335
811.0,7.64589931284,4.76110324603,U,Osun,0.9234843333333334
812.0,7.73685258459,4.42371028437,U,Osun,0.8112683333333333
813.0,7.72836254418,4.43108556104,U,Osun,0.3225843333333333
814.0,7.69895931229,4.45455411765,U,Osun,1.0800896551724137
815.0,7.89198207135,4.29676981627,U,Osun,0.406649
816.0,7.62746812874,4.17937118377,U,Osun,0.3226773333333333
817.0,7.62107759265,4.19640180723,U,Osun,0.23743433333333333
818.0,7.37110910341,4.18414521105,U,Osun,0.23484566666666667
819.0,7.34389001057,4.1666292684,U,Osun,0.7913403333333334
820.0,7.54769480155,4.39505710665,U,Osun,0.5780636666666666
821.0,7.52031037591,4.44814422534,U,Osun,1.022028
822.0,7.5244134218,4.57084777103,U,Osun,1.226199
823.0,7.47151902658,4.56274589808,U,Osun,0.5318448275862069
824.0,7.50030744557,4.57675506086,U,Osun,1.2514036666666668
825.0,7.47178392932,4.53064470436,U,Osun,0.7864450000000001
826.0,8.03512987882,4.70073444238,R,Osun,0.514838
827.0,7.61460355398,4.82909669964,R,Osun,0.293886
828.0,7.9284129825,4.23615682479,R,Osun,0.2917983333333333
829.0,7.41545281197,4.32534099866,R,Osun,-0.8480876666666667
830.0,7.29616021658,4.59580742813,R,Osun,-0.5208836666666666
831.0,7.16444801613,4.63335381869,R,Osun,-0.6689203333333332
832.0,7.97927191024,5.14900974382,U,Ekiti,0.11377866666666668
833.0,7.79854555818,5.3511844894,U,Ekiti,0.353713
834.0,7.80558274772,5.33842220794,U,Ekiti,0.6989876666666667
835.0,7.78640761916,5.51350079387,U,Ekiti,0.5848128571428571
836.0,7.76240125859,5.74508866424,U,Ekiti,0.20901799999999998
837.0,7.60394013481,5.47936533532,U,Ekiti,0.25960214285714284
